0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,titok,info,ID
X,1,1,2,2,1,8,7,3,8,6,6,8,2,8,6,8,ok,no_info,645
X,2,6,4,4,3,8,8,2,5,7,5,7,3,8,5,7,ok,no_info,646
X,4,6,6,4,3,7,7,1,8,10,7,9,2,8,3,7,ok,no_info,647
X,1,3,2,1,1,7,7,3,7,6,6,9,2,8,5,8,ok,no_info,648
X,4,7,5,5,1,7,7,6,2,7,6,8,3,8,4,8,ok,no_info,649
X,7,10,10,8,6,4,8,2,8,10,11,10,3,9,3,5,ok,no_info,650
X,5,10,6,8,4,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,651
X,6,11,9,9,6,7,7,0,8,9,6,8,3,8,3,7,ok,no_info,652
X,4,11,6,8,4,7,8,3,9,6,5,6,4,10,8,6,ok,no_info,653
X,5,10,7,8,6,8,5,3,5,6,7,7,3,10,9,9,ok,no_info,654
X,5,5,6,7,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,655
X,3,5,4,3,2,8,7,3,9,6,7,9,3,7,7,9,ok,no_info,656
X,5,10,6,7,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,657
X,7,15,8,8,5,11,7,2,7,11,3,5,3,11,4,9,ok,no_info,658
X,2,3,3,2,1,7,8,1,7,10,7,8,2,8,2,7,ok,no_info,659
X,3,5,4,4,4,8,8,2,5,8,6,7,2,7,6,7,ok,no_info,660
X,4,10,5,7,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,661
X,4,10,7,7,4,9,7,0,8,9,4,7,3,8,3,8,ok,no_info,662
X,7,15,7,8,4,10,7,2,8,9,4,7,4,10,4,10,ok,no_info,663
X,4,8,5,6,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,664
X,1,0,2,0,0,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,665
X,8,12,8,6,4,10,6,3,9,9,2,5,4,6,4,10,ok,no_info,666
X,4,10,6,8,6,6,7,2,6,7,7,9,3,7,6,8,ok,no_info,667
X,5,9,8,7,4,8,7,1,8,10,4,7,3,8,4,8,ok,no_info,668
X,4,8,6,6,3,6,8,1,8,10,8,9,3,8,3,7,ok,no_info,669
X,3,8,5,6,3,8,7,4,9,6,6,6,3,8,7,7,ok,no_info,670
X,7,9,8,5,4,8,7,3,8,12,4,7,4,9,4,8,ok,no_info,671
X,3,8,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,672
X,4,6,5,4,4,7,6,3,5,6,6,9,2,8,8,8,ok,no_info,673
X,4,10,5,7,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,674
X,2,3,3,2,2,7,7,3,8,6,6,8,2,8,5,8,ok,no_info,675
X,5,10,8,8,5,7,7,4,10,6,6,8,3,8,7,8,ok,no_info,676
X,2,2,4,4,2,7,7,3,9,6,6,8,2,8,6,7,ok,no_info,677
X,3,4,5,3,2,10,7,2,8,10,3,7,2,7,3,9,ok,no_info,678
X,7,11,8,6,4,7,8,2,8,11,7,8,5,11,4,7,ok,no_info,679
X,4,6,5,5,5,6,8,2,4,8,7,9,2,8,7,8,ok,no_info,680
X,4,5,7,4,3,9,6,1,9,10,4,7,2,8,3,8,ok,no_info,681
X,5,10,6,8,4,7,7,4,4,7,6,7,3,8,4,8,ok,no_info,682
X,4,8,6,6,3,9,7,1,8,10,2,7,3,8,4,9,ok,no_info,683
X,3,5,6,4,3,8,7,1,9,10,4,8,2,8,3,8,ok,no_info,684
X,5,11,7,8,4,5,8,2,8,10,11,10,3,8,4,5,ok,no_info,685
X,5,9,6,6,5,7,6,3,5,6,6,9,3,7,10,9,ok,no_info,686
X,3,1,4,2,2,8,7,3,9,6,6,8,3,8,6,8,ok,no_info,687
X,4,9,6,6,5,7,7,3,9,5,6,8,3,8,6,8,ok,no_info,688
X,3,4,5,3,2,7,8,1,8,10,7,8,2,8,3,7,ok,no_info,689
X,3,9,4,7,3,8,7,4,4,7,6,9,2,8,4,8,ok,no_info,690
X,1,1,2,1,0,7,7,4,4,7,6,8,2,8,4,7,ok,no_info,691
X,3,4,5,3,2,7,7,1,8,10,6,8,2,8,3,8,ok,no_info,692
X,4,5,6,4,3,7,7,1,9,10,6,8,2,8,3,7,ok,no_info,693
X,3,2,4,3,2,7,7,3,9,6,6,8,3,8,6,7,ok,no_info,694
X,2,3,3,4,1,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,695
X,4,8,7,6,3,8,6,1,8,10,4,8,3,8,3,8,ok,no_info,696
X,4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,697
X,1,0,1,0,0,7,7,3,5,7,6,8,2,8,4,8,ok,no_info,698
X,6,11,8,8,7,8,6,3,6,6,7,7,4,8,10,10,ok,no_info,699
X,4,3,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,700
X,5,7,7,5,3,7,7,1,8,10,5,8,3,8,3,7,ok,no_info,701
X,3,7,4,4,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,702
X,6,11,9,8,5,8,6,1,9,10,4,8,3,8,4,8,ok,no_info,703
X,6,12,6,6,3,10,6,3,8,9,2,6,4,6,4,10,ok,no_info,704
X,3,4,5,3,2,7,8,4,9,6,6,7,4,9,7,7,ok,no_info,705
X,8,11,8,6,4,4,10,4,8,11,10,9,4,9,3,5,ok,no_info,706
X,5,11,8,8,6,7,8,3,9,5,5,7,4,9,8,7,ok,no_info,707
X,4,9,6,7,4,7,7,4,9,6,7,11,4,6,8,9,ok,no_info,708
X,8,12,9,7,5,6,8,2,8,11,7,8,5,8,4,6,ok,no_info,709
X,3,6,5,5,4,5,8,2,5,8,6,9,3,6,7,8,ok,no_info,710
X,5,11,9,8,8,9,6,3,6,7,5,5,6,10,8,9,ok,no_info,711
X,6,9,9,7,5,7,7,0,8,10,7,9,2,8,3,7,ok,no_info,712
X,5,10,8,7,6,7,8,2,6,7,6,7,6,9,8,7,ok,no_info,713
X,7,11,11,8,5,7,7,1,9,10,6,8,3,8,4,7,ok,no_info,714
X,3,9,5,7,4,8,7,3,8,6,7,8,3,8,7,9,ok,no_info,715
X,3,4,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,716
X,7,13,7,7,4,7,7,2,9,9,5,8,4,7,4,8,ok,no_info,717
X,4,8,4,6,3,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,718
X,1,0,1,0,0,8,7,3,5,7,6,8,2,8,3,7,ok,no_info,719
X,5,10,7,8,4,10,7,1,8,10,2,6,3,9,4,10,ok,no_info,720
X,5,10,8,8,6,10,7,3,7,7,6,6,6,12,8,9,ok,no_info,721
X,1,1,2,1,0,8,7,3,4,7,6,8,2,8,4,8,ok,no_info,722
X,8,13,7,7,4,8,8,2,9,9,6,7,4,10,4,8,ok,no_info,723
X,5,10,7,7,6,7,6,3,5,6,6,8,3,9,9,9,ok,no_info,724
X,6,11,6,6,3,11,7,3,8,10,3,6,4,11,4,10,ok,no_info,725
X,4,11,6,8,4,8,7,4,9,6,6,6,3,8,7,7,ok,no_info,726
X,6,10,9,8,5,3,9,2,8,11,12,10,3,9,3,5,ok,no_info,727
X,4,9,5,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,728
X,4,7,5,6,6,9,8,2,5,8,5,6,2,6,7,8,ok,no_info,729
X,3,4,5,3,2,5,8,2,8,10,10,9,3,8,3,5,ok,no_info,730
X,3,7,5,5,4,7,7,3,8,5,6,9,3,7,7,9,ok,no_info,731
X,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,732
X,5,10,6,7,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,733
X,4,6,5,5,5,7,8,2,4,7,6,8,2,7,7,7,ok,no_info,734
X,2,3,3,2,1,7,7,3,8,6,6,8,2,8,5,8,ok,no_info,735
X,6,10,6,6,3,7,7,2,7,11,6,8,4,9,4,7,ok,no_info,736
X,2,7,4,5,4,7,6,2,6,7,5,8,3,7,5,9,ok,no_info,737
X,4,9,6,6,4,7,7,3,8,5,6,7,3,9,7,6,ok,no_info,738
X,3,8,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,739
X,4,5,7,4,3,5,8,2,9,11,10,9,3,7,4,5,ok,no_info,740
X,3,9,4,7,3,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,741
X,4,10,7,8,4,10,6,2,8,10,1,7,3,8,4,9,ok,no_info,742
X,3,4,5,3,2,7,7,4,9,6,6,8,2,8,6,8,ok,no_info,743
X,3,6,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,744
X,5,8,7,6,5,8,6,3,5,6,7,8,2,9,8,9,ok,no_info,745
X,3,5,4,4,3,8,7,3,9,6,6,8,2,8,6,8,ok,no_info,746
X,5,11,6,6,3,4,9,3,7,11,10,9,4,10,3,5,ok,no_info,747
X,2,2,4,3,2,8,7,3,9,6,6,8,2,8,6,8,ok,no_info,748
X,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,749
X,4,8,4,6,3,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,750
X,10,13,9,7,4,6,7,2,9,9,7,9,4,6,4,6,ok,no_info,751
X,4,6,6,4,4,7,7,2,6,7,5,8,3,6,6,8,ok,no_info,752
X,6,9,10,7,4,8,8,1,9,10,5,7,3,8,4,8,ok,no_info,753
X,6,8,8,7,8,8,8,2,5,8,6,8,4,8,8,8,ok,no_info,754
X,5,5,6,8,2,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,755
X,6,11,9,8,5,7,7,1,9,10,6,8,3,8,4,7,ok,no_info,756
X,5,10,7,8,6,8,7,3,5,6,7,6,4,10,10,9,ok,no_info,757
X,3,10,5,7,4,7,7,3,8,6,6,8,3,8,7,7,ok,no_info,758
X,5,6,7,4,3,7,8,1,8,10,6,8,3,8,3,7,ok,no_info,759
X,4,10,7,8,6,6,8,2,6,7,6,10,4,6,7,7,ok,no_info,760
X,5,9,8,7,6,6,8,3,6,7,7,11,5,6,8,6,ok,no_info,761
X,4,9,7,7,5,8,7,3,8,5,6,8,2,8,6,8,ok,no_info,762
X,5,10,8,7,5,4,7,1,8,10,10,10,4,7,4,5,ok,no_info,763
X,4,6,6,4,3,7,7,1,8,10,8,8,3,8,3,7,ok,no_info,764
X,4,9,5,7,3,7,7,4,4,7,6,7,3,8,4,8,ok,no_info,765
X,4,7,5,5,4,8,7,3,8,6,5,6,3,9,6,8,ok,no_info,766
X,7,10,9,8,8,7,6,3,5,6,6,10,5,5,12,10,ok,no_info,767
X,9,12,8,6,4,7,7,2,9,9,5,8,4,5,4,8,ok,no_info,768
X,4,6,6,4,4,9,8,3,5,7,7,7,4,11,6,7,ok,no_info,769
X,3,3,5,2,2,5,8,2,8,11,9,9,2,9,3,6,ok,no_info,770
X,3,4,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,771
X,4,9,6,7,5,8,6,3,5,6,7,7,2,8,9,9,ok,no_info,772
X,2,3,3,2,1,5,8,2,7,10,10,9,2,9,2,6,ok,no_info,773
X,6,9,9,7,4,10,5,2,8,11,1,7,3,8,4,9,ok,no_info,774
X,2,8,4,6,3,7,7,4,8,6,6,8,3,8,6,8,ok,no_info,775
X,3,8,5,6,3,5,8,2,8,10,10,9,3,9,3,6,ok,no_info,776
X,6,10,10,8,5,9,6,1,8,10,3,7,3,8,4,9,ok,no_info,777
X,4,9,5,6,1,7,7,5,4,7,6,8,3,8,4,8,ok,no_info,778
X,4,9,6,7,4,8,7,4,9,6,7,8,4,6,8,9,ok,no_info,779
X,4,6,7,4,3,7,7,2,8,10,7,9,3,8,3,7,ok,no_info,780
X,7,9,7,5,3,8,7,2,8,9,6,8,4,10,4,8,ok,no_info,781
X,3,7,4,5,2,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,782
X,3,6,5,4,3,8,7,3,8,5,6,8,2,8,6,8,ok,no_info,783
X,3,7,4,4,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,784
X,3,5,4,3,2,7,7,3,9,6,6,8,3,8,6,7,ok,no_info,785
X,3,1,5,3,2,8,7,4,9,6,6,8,2,8,6,8,ok,no_info,786
X,4,4,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,787
X,3,4,4,5,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,788
X,1,0,1,0,0,7,7,3,5,7,6,8,2,8,4,7,ok,no_info,789
X,4,11,5,8,4,7,7,4,4,7,6,8,2,8,4,8,ok,no_info,790
X,3,7,5,6,5,9,7,2,4,8,6,6,3,9,7,7,ok,no_info,791
X,5,11,8,8,4,10,7,2,9,11,1,6,3,8,4,9,ok,no_info,792
X,3,10,4,7,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,793
X,2,3,4,2,1,9,6,2,8,10,3,7,2,8,2,8,ok,no_info,794
X,6,10,9,7,4,8,6,1,9,10,4,8,3,8,4,8,ok,no_info,795
X,4,10,6,8,4,7,7,4,9,6,6,8,3,8,7,7,ok,no_info,796
X,9,14,8,8,4,9,6,3,8,9,4,7,5,8,5,9,ok,no_info,797
X,3,7,5,5,3,8,8,3,8,6,6,7,3,8,6,8,ok,no_info,798
X,3,5,5,3,2,5,9,2,8,11,10,9,2,9,3,6,ok,no_info,799
X,7,11,11,8,7,4,8,2,9,10,11,9,5,8,5,4,ok,no_info,800
X,3,9,4,6,1,7,7,4,4,7,6,8,3,8,4,8,ok,no_info,801
L,3,5,5,4,2,7,4,1,8,8,2,10,0,7,2,8,anomalia,no_info,802
M,5,10,6,8,4,7,7,12,2,7,9,8,9,6,0,8,anomalia,no_info,803
Z,2,5,3,4,2,7,7,5,9,6,6,8,1,8,7,8,anomalia,no_info,804
J,3,7,5,5,4,10,5,2,6,8,5,5,3,7,5,7,anomalia,no_info,805
V,5,11,8,8,10,8,5,5,2,8,8,8,6,9,4,8,anomalia,no_info,806
V,5,9,4,4,2,9,10,4,4,6,10,6,4,11,3,7,anomalia,no_info,807
L,3,7,4,5,2,4,4,3,10,2,1,7,0,7,2,5,anomalia,no_info,808
H,5,7,8,5,6,5,9,3,6,10,8,8,3,8,3,6,anomalia,no_info,809
C,5,4,6,6,2,6,7,7,11,8,6,13,1,9,4,8,anomalia,no_info,810
Y,5,7,5,5,2,3,10,2,7,11,11,6,1,11,2,5,anomalia,no_info,811
D,4,8,6,6,4,7,8,7,7,10,6,5,3,8,4,7,anomalia,no_info,812
U,9,11,9,8,6,3,8,5,8,10,9,10,3,9,2,6,anomalia,no_info,813
I,5,12,5,6,3,6,11,3,5,13,6,4,1,8,5,8,anomalia,no_info,814
Q,1,1,2,1,1,8,7,6,3,6,6,8,2,8,3,8,anomalia,no_info,815
J,2,5,3,3,1,10,6,2,6,12,4,9,1,6,1,7,anomalia,no_info,816
G,4,9,6,6,6,7,7,6,3,7,6,9,5,7,7,7,anomalia,no_info,817
U,4,4,5,3,2,5,8,5,7,10,9,8,3,9,2,5,anomalia,no_info,818
P,4,6,5,4,4,8,5,6,5,7,6,7,2,9,7,9,anomalia,no_info,819
T,2,3,3,2,1,5,12,3,7,11,9,5,1,10,2,5,anomalia,no_info,820
T,5,11,6,8,8,6,8,4,5,6,6,9,6,7,6,7,anomalia,no_info,821
Y,4,10,6,7,1,9,11,3,2,5,13,8,1,11,0,8,anomalia,no_info,822
G,5,10,6,7,4,6,7,7,7,10,7,11,2,10,4,9,anomalia,no_info,823
K,7,14,8,8,5,9,6,3,5,11,3,7,5,7,4,8,anomalia,no_info,824
S,4,8,5,6,6,9,9,5,4,8,4,6,4,9,9,7,anomalia,no_info,825
N,4,10,6,8,5,8,8,6,5,7,6,6,6,9,2,6,anomalia,no_info,826
M,4,3,4,5,3,7,7,12,1,7,9,8,8,6,0,8,anomalia,no_info,827
G,2,3,3,2,1,7,7,5,5,10,7,10,2,9,4,10,anomalia,no_info,828
L,2,3,2,2,1,5,4,5,6,2,2,5,1,7,1,6,anomalia,no_info,829
L,3,4,3,6,1,0,1,5,6,0,0,7,0,8,0,8,anomalia,no_info,830
V,6,11,6,6,3,7,9,3,4,8,9,6,5,9,3,6,anomalia,no_info,831
P,4,9,6,6,4,7,9,3,4,12,5,4,2,9,3,8,anomalia,no_info,832
K,3,1,5,3,3,6,7,4,8,7,6,11,3,8,5,9,anomalia,no_info,833
W,4,10,6,8,7,8,7,6,2,7,8,8,9,7,4,9,anomalia,no_info,834
Q,2,0,2,1,1,8,7,6,3,6,6,9,2,8,3,8,anomalia,no_info,835
Q,2,2,3,3,2,8,8,6,1,5,6,9,2,9,5,10,anomalia,no_info,836
Q,4,8,6,7,5,8,8,7,5,6,7,9,3,8,4,9,anomalia,no_info,837
S,3,6,5,4,5,6,7,3,2,8,6,6,2,7,10,1,anomalia,no_info,838
H,3,8,5,6,4,8,8,7,7,7,5,7,3,8,3,7,anomalia,no_info,839
W,2,3,4,2,2,7,10,2,2,7,9,8,6,11,0,8,anomalia,no_info,840
O,10,14,7,8,4,6,8,5,4,7,4,6,5,9,5,7,anomalia,no_info,841
Y,6,9,5,5,2,5,9,3,3,10,9,5,3,10,3,4,anomalia,no_info,842
L,1,0,1,0,0,2,2,5,4,1,2,6,0,8,0,8,anomalia,no_info,843
T,6,8,6,6,3,4,12,3,7,12,10,5,1,11,1,5,anomalia,no_info,844
G,2,3,2,2,1,6,8,5,4,9,8,9,2,8,4,9,anomalia,no_info,845
E,5,10,4,5,3,7,8,4,3,10,5,9,4,9,7,10,anomalia,no_info,846
J,6,7,8,8,7,8,8,5,7,7,5,8,4,10,10,8,anomalia,no_info,847
Q,4,3,5,5,2,8,9,7,6,6,8,9,3,8,5,9,anomalia,no_info,848
N,7,14,9,8,5,3,9,4,4,13,12,10,6,9,0,8,anomalia,no_info,849
T,4,5,4,4,2,6,11,2,7,11,9,4,1,11,2,4,anomalia,no_info,850
M,5,8,7,6,7,8,6,6,5,7,7,10,11,6,2,9,anomalia,no_info,851
O,4,5,5,4,3,7,7,8,5,7,6,8,2,8,3,8,anomalia,no_info,852
A,6,10,7,6,3,12,0,4,1,11,4,12,4,4,3,11,anomalia,no_info,853
T,2,9,4,7,2,7,13,0,5,7,10,8,0,8,0,8,anomalia,no_info,854
N,3,5,6,3,2,7,9,2,5,10,6,6,5,8,1,7,anomalia,no_info,855
F,4,10,4,7,3,1,12,4,4,11,10,8,0,8,2,6,anomalia,no_info,856
P,2,5,3,7,5,8,6,5,1,7,6,7,6,8,5,9,anomalia,no_info,857
U,3,7,5,5,3,4,8,6,6,7,9,10,3,9,1,8,anomalia,no_info,858
H,5,7,8,5,5,9,7,3,6,10,4,7,5,8,4,9,anomalia,no_info,859
O,6,9,4,4,2,8,7,5,5,8,4,7,4,9,5,8,anomalia,no_info,860
S,2,8,3,6,2,8,8,6,9,5,6,7,0,8,9,8,anomalia,no_info,861
J,5,9,6,7,3,6,8,2,6,15,6,8,2,8,2,8,anomalia,no_info,862
O,4,5,5,4,4,8,4,4,4,9,4,10,3,6,6,6,anomalia,no_info,863
B,4,8,6,6,5,7,8,6,6,10,6,6,3,8,7,8,anomalia,no_info,864
F,3,8,5,6,3,6,11,4,6,11,9,4,2,10,3,5,anomalia,no_info,865
E,3,9,3,6,2,3,6,6,10,7,7,14,0,8,7,8,anomalia,no_info,866
F,3,6,5,4,3,5,10,4,6,10,9,5,2,9,3,5,anomalia,no_info,867
A,2,3,3,1,1,6,2,2,1,5,2,8,1,6,1,7,anomalia,no_info,868
Q,3,5,4,6,4,8,9,4,2,5,8,11,2,10,5,8,anomalia,no_info,869
C,6,9,6,7,4,4,7,5,7,10,9,14,4,9,5,5,anomalia,no_info,870
S,4,9,6,6,7,9,4,4,4,9,6,9,4,7,10,9,anomalia,no_info,871
F,7,10,9,8,7,9,7,2,6,12,4,6,5,9,4,9,anomalia,no_info,872
C,5,10,7,9,8,5,6,4,4,7,6,11,5,11,8,10,anomalia,no_info,873
V,4,7,6,5,6,8,6,4,2,7,8,8,7,9,4,6,anomalia,no_info,874
T,4,4,5,3,2,5,12,2,8,11,9,4,0,10,2,4,anomalia,no_info,875
N,5,9,5,4,2,9,11,5,3,5,6,9,5,11,2,6,anomalia,no_info,876
E,1,0,1,0,0,5,8,5,7,7,6,12,0,8,6,10,anomalia,no_info,877
L,3,8,3,6,2,0,2,4,6,1,0,8,0,8,0,8,anomalia,no_info,878
A,3,9,5,6,2,6,5,3,1,6,1,8,2,7,2,7,anomalia,no_info,879
K,5,11,5,8,5,3,8,7,3,6,4,11,3,8,2,11,anomalia,no_info,880
M,6,9,10,7,12,7,5,3,2,7,5,8,15,7,4,6,anomalia,no_info,881
R,2,3,3,2,2,7,7,5,5,7,5,6,2,7,4,8,anomalia,no_info,882
S,6,12,6,7,3,6,8,3,6,13,7,7,2,9,3,7,anomalia,no_info,883
Y,3,9,5,6,3,7,9,1,6,6,11,8,2,11,2,7,anomalia,no_info,884
V,7,10,5,5,2,6,11,5,4,11,9,4,4,11,3,10,anomalia,no_info,885
S,2,0,2,1,1,8,7,4,6,5,6,8,0,8,7,8,anomalia,no_info,886
M,5,6,8,4,5,9,6,2,4,9,5,7,8,6,2,8,anomalia,no_info,887
O,9,15,6,8,5,5,7,7,4,10,7,10,5,9,5,8,anomalia,no_info,888
L,3,7,3,5,1,0,1,6,6,0,0,6,0,8,0,8,anomalia,no_info,889
D,6,9,8,8,8,7,6,5,7,7,5,9,6,5,10,3,anomalia,no_info,890
P,2,1,3,2,1,4,10,3,5,10,8,5,0,9,3,7,anomalia,no_info,891
W,3,8,5,6,5,11,11,2,2,5,8,7,7,12,1,7,anomalia,no_info,892
O,4,3,5,4,2,7,6,8,8,6,5,7,3,8,4,8,anomalia,no_info,893
E,4,9,5,6,3,5,9,2,10,10,8,9,2,8,5,5,anomalia,no_info,894
J,2,11,3,8,2,15,4,4,5,13,1,8,0,7,0,8,anomalia,no_info,895
T,5,8,7,7,7,7,9,4,8,7,7,8,3,10,8,6,anomalia,no_info,896
D,2,2,3,3,2,7,7,7,6,6,6,4,2,8,3,7,anomalia,no_info,897
C,7,10,8,8,4,4,8,6,9,12,9,13,2,9,3,7,anomalia,no_info,898
T,6,9,6,7,5,6,11,3,7,11,9,5,2,12,2,4,anomalia,no_info,899
S,2,3,4,2,1,8,7,2,6,10,6,8,1,9,5,8,anomalia,no_info,900
A,4,9,6,6,2,9,5,3,1,8,1,8,2,7,2,8,anomalia,no_info,901
